"Osoba - ID","Osoba - Imię i nazwisko / Nazwa","Osoba - Etykieta","Osoba - Telefon - Praca","Osoba - Telefon - Dom","Osoba - Telefon - Komórkowy","Osoba - Telefon - Inny","Osoba - E-mail - Praca","Osoba - E-mail - Dom","Osoba - E-mail - Inny","Osoba - Data utworzenia osoby kontaktowej","Osoba - Czas aktualizacji","Osoba - Organizacja","Osoba - ID organizacji","Osoba - Właściciel","Osoba - Otwarte szanse sprzedaży","Osoba - Widoczne dla","Osoba - Data następnego działania","Osoba - Data ostatniego działania","Osoba - Wygrane szanse sprzedaży","Osoba - Utracone szanse sprzedaży","Osoba - Zamknięte szanse sprzedaży","Osoba - Ogółem działań","Osoba - Działania wykonane","Osoba - Działania do zrobienia","Osoba - Licznik wiadomości e-mail","Osoba - Zdjęcie profilowe","Osoba - Ostatnia otrzymana wiadomość e-mail","Osoba - Ostatnia wysłana wiadomość e-mail","Osoba - Imię","Osoba - Nazwisko","Osoba - Etykiety","Osoba - Lejek sprzedaży","Działanie - ID","Działanie - Temat","Działanie - Rodzaj","Działanie - Gotowe","Działanie - Czas oznaczenia jako wykonane","Działanie - Organizacja","Działanie - ID organizacji","Działanie - Osoba kontaktowa","Działanie - ID osoby kontaktowej","Działanie - Szansa sprzedaży","Działanie - ID szansy sprzedaży","Działanie - Termin wykonania","Działanie - Godzina wykonania","Działanie - Czas trwania","Działanie - Notatka","Działanie - Godzina dodania","Działanie - Przypisane do użytkownika","Działanie - Twórca","Działanie - Czas aktualizacji","Działanie - Czas ostatniego powiadomienia","Działanie - Lokalizacja","Działanie - Szerokość geograficzna – Lokalizacja","Działanie - Długość geograficzna – Lokalizacja","Działanie - Nr mieszkania/lokalu – Lokalizacja","Działanie - Numer domu – Lokalizacja","Działanie - Nazwa ulicy – Lokalizacja","Działanie - Dystrykt/dzielnica – Lokalizacja","Działanie - Miasto/miejscowość/wioska/lokalizacja – Lokalizacja","Działanie - Województwo/gmina – Lokalizacja","Działanie - Region – Lokalizacja","Działanie - Kraj – Lokalizacja","Działanie - Kod pocztowy – Lokalizacja","Działanie - Pełen/złożony adres – Lokalizacja","Działanie - Wolny/zajęty","Działanie - Opis publiczny","Działanie - Potencjalny klient","Działanie - ID potencjalnego klienta","Działanie - Projekt","Działanie - ID projektu","Działanie - Priorytet","Działanie - Identyfikator wideorozmowy","Działanie - Klient wideorozmowy","Działanie - URL wideorozmowy"
"1017","Zofia Petitjean","","'+48507067860","","","","zofiapetitjean@gmail.com","","","2025-09-18 18:28:42","2026-06-13 08:44:19","","","Onesta","0","Wszyscy użytkownicy","","2026-05-29","0","1","1","8","8","0","0","","","","Zofia","Petitjean","","Karolina","1742","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2026-04-17 07:34:17","","","Zofia Petitjean","1017","Zofia Petijean","790","2026-05-29","","","Jeszcze chwilę potrzebuje, odezwać się raz na jakiś czas, wysłać oferty&nbsp;","2026-03-26 10:21:28","Onesta","Onesta","2026-04-17 07:34:17","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1018","Kasia Czajkowska","","'+48797559125","","","","kasiacz.czajkowska@wp.pl","","","2025-09-18 18:29:47","2026-06-13 08:34:33","","","Onesta","0","Wszyscy użytkownicy","","2026-04-21","0","1","1","11","11","0","0","","","","Kasia","Czajkowska","","Karolina","688","Wysłać oferty","Zadanie","Wykonane","2025-09-22 09:54:43","","","Kasia Czajkowska","1018","Kasia Czajkowska","791","2025-09-19 16:30:00","16:30:00","01:00","","2025-09-19 16:27:21","Onesta","Onesta","2025-09-22 09:54:43","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"1018","Kasia Czajkowska","","'+48797559125","","","","kasiacz.czajkowska@wp.pl","","","2025-09-18 18:29:47","2026-06-13 08:34:33","","","Onesta","0","Wszyscy użytkownicy","","2026-04-21","0","1","1","11","11","0","0","","","","Kasia","Czajkowska","","Karolina","738","Follow up","Rozmowa telefoniczna","Wykonane","2025-09-24 18:21:06","","","Kasia Czajkowska","1018","Kasia Czajkowska","791","2025-09-23","","","","2025-09-22 09:55:03","Onesta","Onesta","2025-09-24 18:21:06","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1018","Kasia Czajkowska","","'+48797559125","","","","kasiacz.czajkowska@wp.pl","","","2025-09-18 18:29:47","2026-06-13 08:34:33","","","Onesta","0","Wszyscy użytkownicy","","2026-04-21","0","1","1","11","11","0","0","","","","Kasia","Czajkowska","","Karolina","790","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-09-24 18:24:53","","","Kasia Czajkowska","1018","Kasia Czajkowska","791","2025-09-24","","","Z Kasią rozmawiam na whats app, musi na razie sprzedać mieszkania swoje, trochę się przeliczyła z kasą, nie wiedziała że oferty są +10%&nbsp;","2025-09-24 18:24:50","Onesta","Onesta","2025-09-24 18:24:53","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1018","Kasia Czajkowska","","'+48797559125","","","","kasiacz.czajkowska@wp.pl","","","2025-09-18 18:29:47","2026-06-13 08:34:33","","","Onesta","0","Wszyscy użytkownicy","","2026-04-21","0","1","1","11","11","0","0","","","","Kasia","Czajkowska","","Karolina","786","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-09-24 18:24:21","","","Kasia Czajkowska","1018","Kasia Czajkowska","791","2025-09-25","","","","2025-09-24 18:21:16","Onesta","Onesta","2025-09-24 18:24:21","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1018","Kasia Czajkowska","","'+48797559125","","","","kasiacz.czajkowska@wp.pl","","","2025-09-18 18:29:47","2026-06-13 08:34:33","","","Onesta","0","Wszyscy użytkownicy","","2026-04-21","0","1","1","11","11","0","0","","","","Kasia","Czajkowska","","Karolina","791","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-24 07:46:28","","","Kasia Czajkowska","1018","Kasia Czajkowska","791","2025-10-21","","","zapytać jak jej idzie sprzedaż mieszkania, wysłać jej kilka ofert z wtórnego, czy wysłałam jej te tanie z torrevieja&gt;?&nbsp;","2025-09-24 18:25:01","Onesta","Onesta","2025-10-24 07:46:28","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1018","Kasia Czajkowska","","'+48797559125","","","","kasiacz.czajkowska@wp.pl","","","2025-09-18 18:29:47","2026-06-13 08:34:33","","","Onesta","0","Wszyscy użytkownicy","","2026-04-21","0","1","1","11","11","0","0","","","","Kasia","Czajkowska","","Karolina","1258","Rozmowa whats app","Rozmowa telefoniczna","Wykonane","2025-10-24 07:52:12","","","Kasia Czajkowska","1018","Kasia Czajkowska","791","2025-10-24","","","Dzień dobry,<br>Pani Katarzyno jak idzie sprzedaż mieszkania? 🙂 Czy planuje Pani wizytę w Hiszpanii, może jeszcze nie w sprawie zakupu docelowego, ale żeby się rozeznać w nieruchomościach, jeszcze w tym roku, czy raczej już przyszły rok? Chciałabym sobie umiejscowić mniej więcej w czasie kiedy przygotowywać dla Pani aktualne oferty.","2025-10-24 07:46:36","Onesta","Onesta","2025-10-24 07:52:12","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1018","Kasia Czajkowska","","'+48797559125","","","","kasiacz.czajkowska@wp.pl","","","2025-09-18 18:29:47","2026-06-13 08:34:33","","","Onesta","0","Wszyscy użytkownicy","","2026-04-21","0","1","1","11","11","0","0","","","","Kasia","Czajkowska","","Karolina","1263","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-24 08:49:49","","","Kasia Czajkowska","1018","Kasia Czajkowska","791","2025-10-24","","","Dzień dobry,<br>Pani Katarzyno jak idzie sprzedaż mieszkania? 🙂 Czy planuje Pani wizytę w Hiszpanii, może jeszcze nie w sprawie zakupu docelowego, ale żeby się rozeznać w nieruchomościach, jeszcze w tym roku, czy raczej już przyszły rok? Chciałabym sobie umiejscowić mniej więcej w czasie kiedy przygotowywać dla Pani aktualne oferty.","2025-10-24 08:49:47","Onesta","Onesta","2025-10-24 08:49:49","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1018","Kasia Czajkowska","","'+48797559125","","","","kasiacz.czajkowska@wp.pl","","","2025-09-18 18:29:47","2026-06-13 08:34:33","","","Onesta","0","Wszyscy użytkownicy","","2026-04-21","0","1","1","11","11","0","0","","","","Kasia","Czajkowska","","Karolina","1259","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-24 08:49:44","","","Kasia Czajkowska","1018","Kasia Czajkowska","791","2025-10-31","","","","2025-10-24 07:52:23","Onesta","Onesta","2025-10-24 08:49:44","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1018","Kasia Czajkowska","","'+48797559125","","","","kasiacz.czajkowska@wp.pl","","","2025-09-18 18:29:47","2026-06-13 08:34:33","","","Onesta","0","Wszyscy użytkownicy","","2026-04-21","0","1","1","11","11","0","0","","","","Kasia","Czajkowska","","Karolina","1264","follow up","Rozmowa telefoniczna","Wykonane","2025-10-25 09:22:13","","","Kasia Czajkowska","1018","Kasia Czajkowska","791","2025-11-17","","","Dzień dobry<br>Zdecydowanie raczej przyszły rok, póki co gonie własny ogon","2025-10-24 08:49:59","Onesta","Onesta","2025-10-25 09:22:13","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1018","Kasia Czajkowska","","'+48797559125","","","","kasiacz.czajkowska@wp.pl","","","2025-09-18 18:29:47","2026-06-13 08:34:33","","","Onesta","0","Wszyscy użytkownicy","","2026-04-21","0","1","1","11","11","0","0","","","","Kasia","Czajkowska","","Karolina","1284","follow up","Rozmowa telefoniczna","Wykonane","2026-04-21 17:05:13","","","Kasia Czajkowska","1018","Kasia Czajkowska","791","2026-02-10","","","","2025-10-25 09:22:25","Onesta","Onesta","2026-04-21 17:05:13","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1018","Kasia Czajkowska","","'+48797559125","","","","kasiacz.czajkowska@wp.pl","","","2025-09-18 18:29:47","2026-06-13 08:34:33","","","Onesta","0","Wszyscy użytkownicy","","2026-04-21","0","1","1","11","11","0","0","","","","Kasia","Czajkowska","","Karolina","1939","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2026-04-21 17:05:17","","","Kasia Czajkowska","1018","Kasia Czajkowska","791","2026-04-21","","","","2026-04-21 17:05:16","Onesta","Onesta","2026-04-21 17:05:17","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1019","Przemek Wójciak","","'+48795000092","","","","przebud2012@gmail.com","","","2025-09-18 18:30:50","2026-06-13 11:35:07","","","Onesta","0","Wszyscy użytkownicy","2025-09-22","2026-04-15","0","1","1","14","13","1","0","","","","Przemek","Wójciak","","Karolina","667","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-09-19 15:52:13","","","Przemek Wójciak","1019","Przemek Wójciak","792","2025-09-19","","24:00","Bk, odrzuca, wysłany sms","2025-09-19 15:52:09","Onesta","Onesta","2025-09-19 15:52:13","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1019","Przemek Wójciak","","'+48795000092","","","","przebud2012@gmail.com","","","2025-09-18 18:30:50","2026-06-13 11:35:07","","","Onesta","0","Wszyscy użytkownicy","2025-09-22","2026-04-15","0","1","1","14","13","1","0","","","","Przemek","Wójciak","","Karolina","665","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-09-19 15:51:11","","","Przemek Wójciak","1019","","","2025-09-19 16:00:00","16:00:00","01:00","Odrzuca, wysłałam sms","2025-09-19 15:51:11","Onesta","Onesta","2025-09-19 15:51:11","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"1019","Przemek Wójciak","","'+48795000092","","","","przebud2012@gmail.com","","","2025-09-18 18:30:50","2026-06-13 11:35:07","","","Onesta","0","Wszyscy użytkownicy","2025-09-22","2026-04-15","0","1","1","14","13","1","0","","","","Przemek","Wójciak","","Karolina","727","Wysłać oferty i zarejestrować go na Costa del Sol","Zadanie","Wykonane","2025-09-24 11:19:48","","","Przemek Wójciak","1019","Przemek Wójciak","792","2025-09-20 14:00:00","14:00:00","01:00","","2025-09-20 13:42:45","Onesta","Onesta","2025-09-24 11:19:48","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"1019","Przemek Wójciak","","'+48795000092","","","","przebud2012@gmail.com","","","2025-09-18 18:30:50","2026-06-13 11:35:07","","","Onesta","0","Wszyscy użytkownicy","2025-09-22","2026-04-15","0","1","1","14","13","1","0","","","","Przemek","Wójciak","","Karolina","668","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-09-20 13:42:23","","","Przemek Wójciak","1019","Przemek Wójciak","792","2025-09-22","","24:00","Wysłane oferty Costa Blanca, zarejestrowany na costa del sól, wysłać oferty costa del sol i zarejestrować costa blanca","2025-09-19 15:52:23","Onesta","Onesta","2025-09-24 11:20:27","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1019","Przemek Wójciak","","'+48795000092","","","","przebud2012@gmail.com","","","2025-09-18 18:30:50","2026-06-13 11:35:07","","","Onesta","0","Wszyscy użytkownicy","2025-09-22","2026-04-15","0","1","1","14","13","1","0","","","","Przemek","Wójciak","","Karolina","779","Oferty Costa del Sól","Rozmowa telefoniczna","Wykonane","2025-09-26 15:51:22","","","Przemek Wójciak","1019","Przemek Wójciak","792","2025-09-26 17:00:00","17:00:00","","","2025-09-24 11:20:48","Onesta","Onesta","2025-09-26 15:51:22","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"1019","Przemek Wójciak","","'+48795000092","","","","przebud2012@gmail.com","","","2025-09-18 18:30:50","2026-06-13 11:35:07","","","Onesta","0","Wszyscy użytkownicy","2025-09-22","2026-04-15","0","1","1","14","13","1","0","","","","Przemek","Wójciak","","Karolina","819","Follow up","Rozmowa telefoniczna","Wykonane","2025-10-02 15:57:36","","","Przemek Wójciak","1019","Przemek Wójciak","792","2025-09-29 10:00:00","10:00:00","","zostawiłam nagranie na whats app&nbsp;","2025-09-26 15:51:38","Onesta","Onesta","2025-10-02 15:57:36","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"1019","Przemek Wójciak","","'+48795000092","","","","przebud2012@gmail.com","","","2025-09-18 18:30:50","2026-06-13 11:35:07","","","Onesta","0","Wszyscy użytkownicy","2025-09-22","2026-04-15","0","1","1","14","13","1","0","","","","Przemek","Wójciak","","Karolina","944","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-16 17:42:27","","","Przemek Wójciak","1019","Przemek Wójciak","792","2025-10-07","","","","2025-10-02 15:57:47","Onesta","Onesta","2025-10-16 17:42:27","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1019","Przemek Wójciak","","'+48795000092","","","","przebud2012@gmail.com","","","2025-09-18 18:30:50","2026-06-13 11:35:07","","","Onesta","0","Wszyscy użytkownicy","2025-09-22","2026-04-15","0","1","1","14","13","1","0","","","","Przemek","Wójciak","","Karolina","1142","Wysłać oferty","Rozmowa telefoniczna","Wykonane","2025-10-22 12:28:27","","","Przemek Wójciak","1019","Przemek Wójciak","792","2025-10-16","","","według ostatnich preferencji, tylko rynek wtórny Costa Blanca i Costa del Sol&nbsp;
<div><br></div>
<div><br></div>
<div><br></div>
<div>[22.10.2025, 12:58:56] Karolina Bakowicz: Dzień dobry,<br>Panie Przemysławie przesyłam dodatkowe oferty. Tym razem tak jak ustaliliśmy nieruchomości w bardziej klimatyczne Hiszpańskie. Ofertę przesłałam również na maila.<br>[22.10.2025, 12:59:14] Karolina Bakowicz: COSTA DEL SOL :<br><br>https://www.property-viewer.com/?uuid=SfEPMtJjQlg<br>[22.10.2025, 14:18:29] Karolina Bakowicz: COSTA BLANCA :<br><br>1.⁠ ⁠https://info-home.link/cliente/?cliente=0113229_25141600051952813089M25066031&amp;medio=4&amp;col=1<br><br>2.⁠ ⁠https://info-home.link/cliente/?cliente=0113229_23291745093040839542M19778399&amp;medio=4&amp;col=1<br><br>3.⁠ ⁠https://info-home.link/cliente/?cliente=0113229_25190932060352977769M25430042&amp;medio=4&amp;col=1<br><br>4.⁠ ⁠https://info-home.link/cliente/?cliente=0113229_25301644080854242398M26288343&amp;medio=4&amp;col=1<br><br>5.⁠ ⁠https://info-home.link/cliente/?cliente=0113229_25581026092555089969M26693421&amp;medio=4&amp;col=1<br><br>6.⁠ ⁠https://info-home.link/cliente/?cliente=0113229_25281720090154511772M26435641&amp;medio=4&amp;col=1<br><br>7.⁠ ⁠https://info-home.link/cliente/?cliente=0113229_25221145040834765994M24375549&amp;medio=4&amp;col=1<br></div>","2025-10-16 17:42:57","Onesta","Onesta","2025-10-22 12:28:50","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1019","Przemek Wójciak","","'+48795000092","","","","przebud2012@gmail.com","","","2025-09-18 18:30:50","2026-06-13 11:35:07","","","Onesta","0","Wszyscy użytkownicy","2025-09-22","2026-04-15","0","1","1","14","13","1","0","","","","Przemek","Wójciak","","Karolina","1217","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-11-19 09:14:22","","","Przemek Wójciak","1019","Przemek Wójciak","792","2025-10-27","","","","2025-10-22 12:29:15","Onesta","Onesta","2025-11-19 09:14:22","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1019","Przemek Wójciak","","'+48795000092","","","","przebud2012@gmail.com","","","2025-09-18 18:30:50","2026-06-13 11:35:07","","","Onesta","0","Wszyscy użytkownicy","2025-09-22","2026-04-15","0","1","1","14","13","1","0","","","","Przemek","Wójciak","","Karolina","1489","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-11-19 09:15:07","","","Przemek Wójciak","1019","Przemek Wójciak","792","2025-11-19","","","Cały czas szuka, cały czas zainteresowany, przemawiają do niego bardziej kamienice. Teraz jest w Hiszpanii ale w innym regionie i nie pod kątem inwestycji, co jakiś czas mu coś podsyła, nie wyklucza, że pojawi się jeszcze w tym roku .&nbsp;","2025-11-19 09:15:05","Onesta","Onesta","2025-11-19 09:15:07","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1019","Przemek Wójciak","","'+48795000092","","","","przebud2012@gmail.com","","","2025-09-18 18:30:50","2026-06-13 11:35:07","","","Onesta","0","Wszyscy użytkownicy","2025-09-22","2026-04-15","0","1","1","14","13","1","0","","","","Przemek","Wójciak","","Karolina","1490","Wysłać kilka ofert","Rozmowa telefoniczna","Wykonane","2026-03-26 12:15:09","","","Przemek Wójciak","1019","Przemek Wójciak","792","2025-12-05","","","Wysyłać mu cyklicznie raz w tygodniu kilka ciekawych ofert","2025-11-19 09:15:31","Onesta","Onesta","2026-03-26 12:15:09","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1019","Przemek Wójciak","","'+48795000092","","","","przebud2012@gmail.com","","","2025-09-18 18:30:50","2026-06-13 11:35:07","","","Onesta","0","Wszyscy użytkownicy","2025-09-22","2026-04-15","0","1","1","14","13","1","0","","","","Przemek","Wójciak","","Karolina","1765","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2026-04-15 16:59:20","","","Przemek Wójciak","1019","Przemek Wójciak","792","2026-03-26","","","Wysłać kilka ofert , raz na jakiś czas cyklicznie bez spiny&nbsp;","2026-03-26 12:15:44","Onesta","Onesta","2026-04-15 16:59:20","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1019","Przemek Wójciak","","'+48795000092","","","","przebud2012@gmail.com","","","2025-09-18 18:30:50","2026-06-13 11:35:07","","","Onesta","0","Wszyscy użytkownicy","2025-09-22","2026-04-15","0","1","1","14","13","1","0","","","","Przemek","Wójciak","","Karolina","1839","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2026-04-15 16:59:50","","","Przemek Wójciak","1019","Przemek Wójciak","792","2026-04-15","","","Wysłane oferty&nbsp;","2026-04-15 16:59:27","Onesta","Onesta","2026-04-15 16:59:50","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1020","Magda Kuropatwa","","'+48506170718","","","","magda790804@tlen.pl","","","2025-09-18 18:31:35","2026-06-13 17:20:45","","","Onesta","0","Wszyscy użytkownicy","","2025-11-19","0","1","1","8","8","0","0","","","","Magda","Kuropatwa","","Karolina","689","Wysłać oferty","Zadanie","Wykonane","2025-09-22 09:50:39","","","Magda Kuropatwa","1020","Magdalena Kuropatwa","793","2025-09-19 16:30:00","16:30:00","01:00","","2025-09-19 16:28:01","Onesta","Onesta","2025-09-22 09:50:39","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"1020","Magda Kuropatwa","","'+48506170718","","","","magda790804@tlen.pl","","","2025-09-18 18:31:35","2026-06-13 17:20:45","","","Onesta","0","Wszyscy użytkownicy","","2025-11-19","0","1","1","8","8","0","0","","","","Magda","Kuropatwa","","Karolina","737","Follow up","Rozmowa telefoniczna","Wykonane","2025-09-29 15:55:38","","","Magda Kuropatwa","1020","Magdalena Kuropatwa","793","2025-09-24","","","","2025-09-22 09:50:58","Onesta","Onesta","2025-09-29 15:55:38","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1020","Magda Kuropatwa","","'+48506170718","","","","magda790804@tlen.pl","","","2025-09-18 18:31:35","2026-06-13 17:20:45","","","Onesta","0","Wszyscy użytkownicy","","2025-11-19","0","1","1","8","8","0","0","","","","Magda","Kuropatwa","","Karolina","832","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-02 13:01:16","","","Magda Kuropatwa","1020","Magdalena Kuropatwa","793","2025-09-29","","","","2025-09-29 15:55:40","Onesta","Onesta","2025-10-02 13:01:16","","","","","","","","","","","","","","","Darmowy","","","","","","","","",""
"1020","Magda Kuropatwa","","'+48506170718","","","","magda790804@tlen.pl","","","2025-09-18 18:31:35","2026-06-13 17:20:45","","","Onesta","0","Wszyscy użytkownicy","","2025-11-19","0","1","1","8","8","0","0","","","","Magda","Kuropatwa","","Karolina","941","Wysłać nowe oferty","Zadanie","Wykonane","2025-10-16 16:30:28","","","Magda Kuropatwa","1020","Magdalena Kuropatwa","793","2025-10-03 08:00:00","08:00:00","","na podstawie info jakie mi napisze na whats app&nbsp;","2025-10-02 13:01:45","Onesta","Onesta","2025-10-16 16:30:28","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
"1020","Magda Kuropatwa","","'+48506170718","","","","magda790804@tlen.pl","","","2025-09-18 18:31:35","2026-06-13 17:20:45","","","Onesta","0","Wszyscy użytkownicy","","2025-11-19","0","1","1","8","8","0","0","","","","Magda","Kuropatwa","","Karolina","1137","Rozmowa telefoniczna","Rozmowa telefoniczna","Wykonane","2025-10-22 12:40:46","","","Magda Kuropatwa","1020","Magdalena Kuropatwa","793","2025-10-17 07:00:00","07:00:00","","nie odebrała wczoraj","2025-10-16 16:30:57","Onesta","Onesta","2025-10-22 12:40:46","","","","","","","","","","","","","","","Zajęty","","","","","","","","",""
